StoryID,SentenceID,tagged_text
130,40,"[('Krana', 'Noun'), ('cai', 'Pronoun'), ('nemu', 'Verb'), ('sangkala', 'Part'), ('i', 'Det'), ('pidan', 'Noun'), ('tendas', 'Part'), ('caine', 'Pronoun'), ('entikin', 'Verb'), ('punyan', 'Noun'), ('nyuh', 'Part'), ('muah', 'Prep'), ('bungut', 'Noun'), ('caine', 'Pronoun'), ('entikin', 'Verb'), ('padi', 'Noun'), ('ento', 'Prep'), ('upah', 'Noun'), ('caine', 'Pronoun'), ('nyuang', 'Part'), ('I', 'Det'), ('Galuh', 'Noun'), ('Daha', 'Part'), ('tonden', 'Adj'), ('menek', 'Noun'), ('kelih', 'Adj')]"
130,41,"[('Nah', 'Part'), ('jani', 'Adj'), ('mantri', 'Verb'), ('Koripan', 'Noun'), ('kema', 'Adj'), ('suba', 'Adj'), ('mulih', 'Verb'), ('reh', 'Prep'), ('suba', 'Adj'), ('tutug', 'Verb'), ('sengker', 'Noun'), ('caine', 'Pronoun'), ('mamanjak', 'Verb'), ('dini', 'Adj'), ('Mara', 'Verb'), ('keto', 'Noun'), ('pangandikan', 'Part'), ('Ida', 'Det'), ('Raden', 'Noun'), ('Galuh', 'Part'), ('lantas', 'Adj'), ('Ida', 'Det'), ('Raden', 'PropN'), ('Mantri', 'PropN'), ('nangis', 'Part'), ('tur', 'Prep'), ('klemesin', 'Verb'), ('Raden', 'Noun'), ('Galuh', 'Part'), ('mangda', 'Prep'), ('kayun', 'Verb'), ('kanggen', 'Noun'), ('rabi', 'Noun')]"
130,42,"[('Ida', 'Det'), ('Raden', 'Noun'), ('Galuh', 'Part'), ('tan', 'Adj'), ('kayun', 'Verb'), ('tur', 'Prep'), ('katundung', 'Noun'), ('Ida', 'Det'), ('Raden', 'Noun'), ('Mantri', 'Part'), ('mangda', 'Prep'), ('mantuk', 'Verb'), ('ka', 'Prep'), ('puri', 'Noun')]"
130,43,"[('Ditu', 'Pronoun'), ('lantas', 'Adj'), ('Ida', 'Det'), ('Raden', 'PropN'), ('Mantri', 'PropN'), ('mantuk', 'Part'), ('tur', 'Prep'), ('sarauhe', 'Verb'), ('ring', 'Prep'), ('puri', 'Noun'), ('kauningang', 'Noun'), ('ring', 'Prep'), ('Ida', 'Det'), ('Sang', 'Det'), ('Prabu', 'Noun'), ('saindik-indik', 'Part'), ('sami', 'Noun')]"
130,44,"[('Puput', 'Noun'), ('atur', 'Part'), ('Ida', 'Det'), ('Raden', 'PropN'), ('Mantri', 'Verb'), ('ring', 'Prep'), ('Sang', 'Det'), ('Prabu', 'Noun'), ('yan', 'Noun'), ('ida', 'Pronoun'), ('tan', 'Adj'), ('mrabi', 'Verb'), ('ring', 'Prep'), ('Raden', 'Noun'), ('Galuh', 'Part'), ('ida', 'Pronoun'), ('pacang', 'Verb'), ('ngumbara', 'Verb'), ('ngutang-utang', 'Noun'), ('raga', 'Noun')]"
130,45,"[('Mani', 'Adj'), ('semengan', 'Adj'), ('lantas', 'Adj'), ('Ida', 'Det'), ('Sang', 'Det'), ('Prabu', 'Noun'), ('sareng', 'Prep'), ('prameswari', 'Noun'), ('lunga', 'Verb'), ('kumah', 'Prep'), ('Men', 'PropN'), ('Bekunge', 'PropN')]"
130,46,"[('Sarauhe', 'Pronoun'), ('ditu', 'Adj'), ('lantas', 'Adj'), ('kagelut', 'Verb'), ('katangisin', 'Part'), ('Ida', 'Det'), ('Raden', 'Noun'), ('Galuh', 'Part'), ('tur', 'Prep'), ('klemesin', 'Pronoun'), ('mangda', 'Verb'), ('kayun', 'Verb'), ('ugi', 'Noun'), ('ida', 'Pronoun'), ('mrabi', 'Verb'), ('ring', 'Prep'), ('Raden', 'Noun'), ('Mantri', 'Noun')]"
130,47,"[('Antuk', 'Noun'), ('kangen', 'Part'), ('miwah', 'Prep'), ('kabaktiane', 'Verb'), ('Raden', 'Noun'), ('Galuh', 'Noun'), ('ring', 'Prep'), ('Sang', 'Det'), ('Prabu', 'Noun'), ('miwah', 'Prep'), ('prameswari', 'Adj'), ('tur', 'Prep'), ('suba', 'Adj'), ('ical', 'Adj'), ('bendunidane', 'Verb'), ('ring', 'Prep'), ('Raden', 'Noun'), ('Mantri', 'Part'), ('lantas', 'Adj'), ('ida', 'Pronoun'), ('matur', 'Verb')]"
130,48,"[('Inggih', 'Noun'), ('Ratu', 'Part'), ('Sang', 'Det'), ('Prabu', 'Noun'), ('kalih', 'Prep'), ('prameswari', 'Noun'), ('titiang', 'Pronoun'), ('ngiring', 'Verb'), ('pakayunan', 'Noun'), ('Cokor', 'Part'), ('I', 'Det'), ('Dewa', 'Noun'), ('nanging', 'Prep'), ('pinunas', 'Noun'), ('titiange', 'Pronoun'), ('mangda', 'Verb'), ('Cokor', 'Verb'), ('I', 'Det'), ('Dewa', 'PropN'), ('ngandika', 'Verb'), ('ring', 'Prep'), ('titiang', 'Pronoun'), ('madrue', 'Verb'), ('bapa', 'Noun'), ('Ida', 'Det'), ('Sang', 'Det'), ('Prabu', 'Noun'), ('Daha', 'Part'), ('mangda', 'Prep'), ('ida', 'Pronoun'), ('taler', 'Adj'), ('rauh', 'Verb'), ('mriki', 'Noun'), ('ngaksi', 'Part'), ('sapari', 'Noun'), ('solah', 'Part'), ('titiange', 'Pronoun'), ('Ngandika', 'Verb'), ('Ida', 'Det'), ('Sang', 'Det'), ('Prabu', 'Noun'), ('miwah', 'Prep'), ('prameswari', 'Adj'), ('Nah', 'Part'), ('Cening', 'Pronoun'), ('Nanak', 'Verb'), ('Galuh', 'Noun'), ('buat', 'Part'), ('en', 'Noun'), ('to', 'Part'), ('mani', 'Noun'), ('Bapa', 'Noun'), ('lakar', 'Verb'), ('maputusan', 'Verb'), ('mulih', 'Verb'), ('ka', 'Prep'), ('Daha', 'Noun'), ('ngaturang', 'Noun'), ('uninga', 'Part'), ('teken', 'Prep'), ('I', 'Det'), ('Aji', 'Noun')]"
130,49,"[('Ditu', 'Noun'), ('lantas', 'Noun'), ('prajani', 'Part'), ('Ida', 'Det'), ('Raden', 'Noun'), ('Galuh', 'Part'), ('ajaka', 'Prep'), ('ka', 'Prep'), ('puri', 'Noun'), ('antuk', 'Prep'), ('Sang', 'Det'), ('Prabu', 'Noun'), ('miwah', 'Prep'), ('prameswari', 'Noun')]"
130,50,"[('Buin', 'Noun'), ('maninne', 'Part'), ('Ida', 'Det'), ('Sang', 'Det'), ('Prabu', 'Noun'), ('maputusan', 'Part'), ('makta', 'Verb'), ('surat', 'Noun'), ('ka', 'Prep'), ('Daha', 'Noun')]"
130,51,"[('Daging', 'Noun'), ('surate', 'Part'), ('ngrawesang', 'Noun'), ('saparindike', 'Part'), ('sami', 'Noun')]"
130,52,"[('kacerita', 'Noun'), ('gelising', 'Part'), ('satua', 'Noun'), ('Ida', 'Det'), ('Sang', 'Det'), ('Prabu', 'Noun'), ('Daha', 'Part'), ('sareng', 'Prep'), ('prameswari', 'Pronoun'), ('lunga', 'Verb'), ('ka', 'Prep'), ('Koripan', 'Noun'), ('kairing', 'Noun'), ('antuk', 'Prep'), ('kaula', 'Noun'), ('katah', 'Noun')]"
130,53,"[('Sarauhe', 'Pronoun'), ('ditu', 'Adj'), ('nuju', 'Verb'), ('dewasa', 'Noun'), ('melah', 'Adj'), ('lantas', 'Adj'), ('Ida', 'Det'), ('Raden', 'PropN'), ('Mantri', 'Verb'), ('ring', 'Prep'), ('Raden', 'Noun'), ('Galuh', 'Part'), ('kapabuncingang', 'Noun')]"
131,0,"[('Kacerita', 'Part'), ('para', 'Pronoun'), ('dewatane', 'Verb'), ('Detia', 'Part'), ('miwah', 'Prep'), ('danawane', 'Verb'), ('parum', 'Noun'), ('ring', 'Prep'), ('pucak', 'Noun'), ('gunung', 'Noun'), ('Mahameru', 'Part'), ('sane', 'Prep'), ('kabaosang', 'Verb'), ('indik', 'Noun'), ('upayane', 'Part'), ('mangda', 'Prep'), ('mikolihang', 'Verb'), ('Tirta', 'Noun'), ('Amreta', 'Noun')]"
131,1,"[('Ngandika', 'Verb'), ('Sangiang', 'Noun'), ('Narayana', 'Noun'), ('Yan', 'Part'), ('I', 'Det'), ('dewa', 'Pronoun'), ('mapekayun', 'Verb'), ('mikolihang', 'Noun'), ('Tirta', 'Noun'), ('Amreta', 'Part'), ('I', 'Det'), ('dewa', 'Pronoun'), ('patut', 'Adj'), ('ngebur', 'Adj'), ('Ksirarnawane', 'Verb'), ('genah', 'Noun'), ('Tirta', 'Part'), ('Amretane', 'Noun')]"
131,2,"[('Mireng', 'Det'), ('pangandikan', 'PropN'), ('batara', 'PropN'), ('asapunika', 'PropN'), ('kenginan', 'Verb'), ('ledang', 'Noun'), ('kayun', 'Part'), ('para', 'Pronoun'), ('dewata', 'Verb'), ('detia', 'Part'), ('miwah', 'Prep'), ('danawane', 'Noun')]"
131,3,"[('Sang', 'Det'), ('kandikayang', 'PropN'), ('sagerehan', 'PropN'), ('mamargi', 'Verb'), ('nyujur', 'Noun'), ('Ksirarnawane', 'Noun')]"
131,4,"[('Tan', 'Noun'), ('kacerita', 'Noun'), ('ring', 'Prep'), ('margi', 'Noun'), ('kocap', 'Adj'), ('rauh', 'Verb'), ('ring', 'Prep'), ('sangka', 'Noun'), ('duipa', 'Part'), ('genah', 'Noun'), ('Ksirarnawane', 'Noun')]"
131,5,"[('Irika', 'Noun'), ('wenten', 'Verb'), ('gunung', 'Noun'), ('ageng', 'Verb'), ('mawasta', 'Noun'), ('Mandara', 'Part'), ('Giri', 'Noun')]"
131,6,"[('Tegehnyane', 'Det'), ('solas', 'PropN'), ('tali', 'PropN'), ('yojana', 'PropN'), ('geden', 'PropN'), ('bongkolnyane', 'PropN'), ('siu', 'Verb'), ('yojana', 'Noun')]"
131,7,"[('Kacerita', 'Noun'), ('Mandara', 'Part'), ('Giri', 'Verb'), ('punika', 'Prep'), ('kabut', 'Noun'), ('katut', 'Noun'), ('dagingnya', 'Part'), ('sami', 'Noun'), ('olih', 'Prep'), ('Sang', 'Det'), ('Ananta', 'PropN'), ('Boga', 'PropN'), ('tumuli', 'PropN'), ('kapulang', 'Verb'), ('ring', 'Prep'), ('Ksirarnawane', 'Noun')]"
131,8,"[('Gunung', 'Noun'), ('punika', 'Prep'), ('panaka', 'Noun'), ('piranti', 'Part'), ('ngebur', 'Verb'), ('Ksirarnawane', 'Noun')]"
131,9,"[('Mangda', 'Pronoun'), ('nenten', 'Adj'), ('kalebu', 'Verb'), ('ring', 'Prep'), ('sagarane', 'Noun')]"
131,10,"[('Sang', 'Det'), ('Akupa', 'PropN'), ('ratun', 'Verb'), ('empase', 'Noun'), ('katunasicain', 'Part'), ('mangda', 'Prep'), ('nyangga', 'Verb'), ('Mandara', 'Noun'), ('Girine', 'Part'), ('pinaka', 'Noun'), ('dasar', 'Noun')]"
131,11,"[('Sanghiang', 'Noun'), ('Indra', 'Part'), ('malinggih', 'Verb'), ('ring', 'Prep'), ('muncuknyane', 'Noun'), ('pinaka', 'Noun'), ('paneteh', 'Noun')]"
131,12,"[('Mangda', 'Noun'), ('Mandara', 'Noun'), ('Girine', 'Part'), ('nenten', 'Adj'), ('ngamenekang', 'Verb'), ('Sanghiang', 'Noun'), ('Basuki', 'Part'), ('nglilit', 'Noun'), ('bangkiang', 'Part'), ('gununge', 'Verb'), ('pinaka', 'Noun'), ('tali', 'Noun')]"
132,0,"[('kacerita', 'Noun'), ('di', 'Prep'), ('desa', 'Noun'), ('Anu', 'Part'), ('ada', 'Verb'), ('kone', 'Noun'), ('anak', 'Noun'), ('madan', 'Verb'), ('Pan', 'PropN'), ('Angklung', 'Verb'), ('Gadang', 'Noun')]"
132,1,"[('Yen', 'Prep'), ('di', 'Prep'), ('pawangwangan', 'Noun'), ('jlema', 'Noun'), ('bocok', 'Noun'), ('mapimapi', 'Part'), ('belog', 'Adj'), ('mirib', 'Part'), ('tuara', 'Adj'), ('ten', 'Adj'), ('nawang', 'Verb'), ('kangin', 'Prep'), ('kauh', 'Noun'), ('nanging', 'Prep'), ('yen', 'Prep'), ('tlektekang', 'Verb'), ('dayanne', 'Noun'), ('kerepan', 'Part'), ('taken', 'Noun'), ('bulun', 'Part'), ('meng', 'Noun')]"
132,2,"[('Pan', 'Det'), ('Angklung', 'Noun'), ('Gadang', 'Part'), ('ia', 'Pronoun'), ('mamarekan', 'Verb'), ('di', 'Prep'), ('purian', 'Noun')]"
132,3,"[('Kocapan', 'Pronoun'), ('sedek', 'Verb'), ('dina', 'Verb'), ('anu', 'Part'), ('Ida', 'Det'), ('Anake', 'Pronoun'), ('Agung', 'PropN'), ('makayun', 'Part'), ('pacang', 'Verb'), ('lunga', 'Verb'), ('ka', 'Prep'), ('gunung', 'PropN'), ('tumuli', 'PropN'), ('ngandikain', 'PropN'), ('Pan', 'PropN'), ('Angklung', 'PropN'), ('Gadang', 'Part'), ('Ih', 'Part'), ('Bapa', 'Noun'), ('Angklung', 'Part'), ('Gadang', 'Verb'), ('gelah', 'Noun'), ('jani', 'Adj'), ('lakar', 'Verb'), ('luas', 'Verb'), ('ka', 'Prep'), ('gunung', 'Noun'), ('kema', 'Adj'), ('iba', 'Pronoun'), ('ngetehetehin', 'Verb'), ('jaran', 'Part'), ('apang', 'Prep'), ('enggal', 'Verb'), ('Inggih', 'Noun'), ('sandikan', 'Noun'), ('Cokor', 'Part'), ('I', 'Det'), ('Dewa', 'Noun'), ('titiang', 'Pronoun'), ('sairing', 'Verb'), ('keto', 'Noun'), ('atur', 'Prep'), ('Pan', 'PropN'), ('Angklung', 'PropN'), ('Gadange', 'Verb'), ('nglaut', 'Noun'), ('bangun', 'Part'), ('ngenggalang', 'Adj'), ('nyemak', 'Verb'), ('kuda', 'Noun'), ('palinggihane', 'Part'), ('tur', 'Prep'), ('kaetehetehin', 'Verb'), ('kapasangin', 'Noun'), ('kakepuh', 'Part'), ('kundali', 'Verb'), ('ambed', 'Noun'), ('ikut', 'Part'), ('muah', 'Prep'), ('canggah', 'Verb'), ('bias', 'Noun'), ('makejang', 'PropN'), ('pada', 'Verb'), ('mablongsong', 'Verb'), ('slaka', 'Noun')]"
132,4,"[('Di', 'Prep'), ('subane', 'Noun'), ('pragat', 'Part'), ('lantas', 'Noun'), ('Pan', 'PropN'), ('Angklung', 'PropN'), ('Gadang', 'PropN'), ('matur', 'PropN'), ('Inggih', 'PropN'), ('Ratu', 'PropN'), ('Dewa', 'PropN'), ('Agung', 'PropN'), ('puniki', 'Prep'), ('sampun', 'Adj'), ('puput', 'Verb'), ('antuk', 'Prep'), ('titiang', 'Pronoun'), ('durusang', 'Verb'), ('Cokor', 'Part'), ('I', 'Det'), ('Dewa', 'PropN'), ('munggah', 'Verb'), ('Lantas', 'Noun'), ('Anake', 'Pronoun'), ('Agung', 'PropN'), ('ngamunggahin', 'PropN'), ('kuda', 'Part'), ('tur', 'Prep'), ('buin', 'Adj'), ('ngandika', 'Verb'), ('Iba', 'Noun'), ('Angklung', 'Noun'), ('Gadang', 'Part'), ('kema', 'Adj'), ('jemak', 'Verb'), ('pacanangan', 'Noun'), ('gelahe', 'Part'), ('jalan', 'Prep'), ('iba', 'Pronoun'), ('ngiringang', 'Verb'), ('gelah', 'Noun'), ('jani', 'Adj'), ('Inggih', 'Verb'), ('sandikan', 'Noun'), ('Cokor', 'Part'), ('I', 'Det'), ('Dewa', 'Noun')]"
132,5,"[('Raris', 'Noun'), ('Ida', 'Det'), ('Anake', 'Pronoun'), ('Agung', 'PropN'), ('manglinggihin', 'PropN'), ('jaran', 'PropN'), ('maalonalonan', 'PropN'), ('kairing', 'PropN'), ('ban', 'PropN'), ('Pan', 'PropN'), ('Angklung', 'PropN'), ('Gadang', 'PropN'), ('negen', 'PropN'), ('kompek', 'Verb'), ('pacanangan', 'Noun')]"
132,6,"[('Gelising', 'Noun'), ('satua', 'Noun'), ('pamargin', 'Part'), ('Ida', 'Det'), ('Anake', 'Pronoun'), ('Agung', 'PropN'), ('manglinggihin', 'PropN'), ('kuda', 'PropN'), ('kairing', 'Verb'), ('olih', 'Prep'), ('Pan', 'PropN'), ('Angklung', 'PropN'), ('Gadang', 'Part'), ('suba', 'Adj'), ('kone', 'Verb'), ('joh', 'Noun'), ('ngliwat', 'Part'), ('desa', 'Verb'), ('kaget', 'Noun'), ('macepol', 'Part'), ('blongsong', 'Verb'), ('ambed', 'Noun'), ('ikute', 'Part'), ('nanging', 'Prep'), ('tusing', 'Adj'), ('duduka', 'Verb'), ('teken', 'Prep'), ('Pan', 'PropN'), ('Angklung', 'Verb'), ('Gadang', 'Noun')]"
132,7,"[('kacerita', 'Pronoun'), ('jani', 'Adj'), ('suba', 'Adj'), ('kone', 'Verb'), ('di', 'Prep'), ('gunung', 'Noun'), ('tumuli', 'Part'), ('Ida', 'Det'), ('tedun', 'PropN'), ('sakeng', 'PropN'), ('kudane', 'Part'), ('tur', 'Prep'), ('kacingakin', 'Verb'), ('kudane', 'Noun'), ('makocogan', 'Part'), ('pesu', 'Verb'), ('peluh', 'Noun'), ('kandugi', 'Part'), ('kawaspada', 'Verb'), ('antuk', 'Prep'), ('Ida', 'Det'), ('penganggen', 'PropN'), ('kudane', 'PropN'), ('kuang', 'PropN'), ('blongsong', 'PropN'), ('ambed', 'Verb'), ('ikute', 'Noun'), ('kecang', 'Part'), ('raris', 'Prep'), ('Ida', 'Pronoun'), ('ngandika', 'Part'), ('Ih', 'Part'), ('iba', 'Pronoun'), ('Angklung', 'Verb'), ('Gadang', 'Noun')]"
132,8,"[('Sawireh', 'Noun'), ('iba', 'Pronoun'), ('majalan', 'Verb'), ('durian', 'Noun'), ('iba', 'Pronoun'), ('tusing', 'Adj'), ('ajin', 'Verb'), ('blongsong', 'Noun'), ('ambed', 'Part'), ('ikute', 'Det'), ('kecag', 'PropN'), ('Matur', 'PropN'), ('Pan', 'PropN'), ('Angklung', 'PropN'), ('Gadang', 'PropN'), ('Inggih', 'PropN'), ('Ratu', 'PropN'), ('Dewa', 'PropN'), ('Agung', 'PropN'), ('wantah', 'PropN'), ('kantenang', 'Part'), ('titiang', 'Pronoun'), ('sakewanten', 'Part'), ('tan', 'Adj'), ('wenten', 'Verb'), ('purun', 'Noun'), ('titiang', 'Pronoun'), ('ngambil', 'Verb'), ('punika', 'Prep'), ('santukan', 'Noun'), ('durung', 'Adj'), ('wenten', 'Verb'), ('pangandikan', 'Noun'), ('Cokor', 'Part'), ('I', 'Det'), ('Dewa', 'Noun')]"
132,9,"[('Ngandika', 'Verb'), ('Ida', 'Det'), ('Anake', 'Pronoun'), ('Agung', 'PropN'), ('Dong', 'Part'), ('iba', 'Pronoun'), ('Angklung', 'Verb'), ('Gadang', 'Noun'), ('nguda', 'Part'), ('sih', 'Prep'), ('iba', 'Pronoun'), ('belog', 'Adj'), ('pesan', 'Adj')]"
132,10,"[('Suba', 'Verb'), ('ajinang', 'Verb'), ('iba', 'Pronoun'), ('slakane', 'Verb'), ('ulung', 'Part'), ('masih', 'Prep'), ('tusing', 'Adj'), ('iba', 'Pronoun'), ('ngelah', 'Verb'), ('keneh', 'Noun'), ('nuduk', 'Part'), ('nagih', 'Noun'), ('orahin', 'Part'), ('dogen', 'Adj')]"
132,11,"[('Nah', 'Part'), ('mani', 'Noun'), ('puan', 'Part'), ('yen', 'Prep'), ('iba', 'Pronoun'), ('ngiringang', 'Verb'), ('gelah', 'Noun'), ('lamun', 'Prep'), ('ada', 'Verb'), ('macepol', 'Noun'), ('uli', 'Prep'), ('di', 'Prep'), ('jarane', 'Noun'), ('duduk', 'Noun'), ('men', 'Part'), ('enggalang', 'Verb'), ('penpen', 'Noun'), ('di', 'Prep'), ('kompeke', 'Noun'), ('Inggih', 'Part'), ('sandikan', 'Noun'), ('Cokor', 'Part'), ('I', 'Det'), ('Dewa', 'Noun'), ('titiang', 'Pronoun'), ('sairing', 'Verb'), ('Tan', 'Noun'), ('kacerita', 'Part'), ('Ida', 'Det'), ('Anake', 'Pronoun'), ('Agung', 'PropN'), ('di', 'Prep'), ('gununge', 'Noun'), ('jani', 'Adj'), ('suba', 'Adj'), ('lingsir', 'Adj'), ('makayun', 'Part'), ('Ida', 'Det'), ('mantuk', 'Noun'), ('saha', 'Prep'), ('ngandikain', 'Noun'), ('parekan', 'Part'), ('Angklung', 'Noun'), ('Gadang', 'Part'), ('cawisang', 'Verb'), ('jarane', 'Noun'), ('etehetehin', 'Part'), ('gelahe', 'Pronoun'), ('lakar', 'Verb'), ('mulih', 'Verb'), ('ne', 'Prep'), ('jani', 'Adj'), ('Angklung', 'Verb'), ('Gadang', 'Noun'), ('matur', 'Part'), ('Inggih', 'Noun')]"
132,12,"[('Laut', 'Noun'), ('bangun', 'Part'), ('ngenggalang', 'Adj'), ('nyemak', 'Verb'), ('jaran', 'Part'), ('tur', 'Prep'), ('kaetehetehin', 'Noun')]"
132,13,"[('Di', 'Prep'), ('subane', 'Noun'), ('pragat', 'Part'), ('lantas', 'Adj'), ('ia', 'Pronoun'), ('matur', 'Verb'), ('Inggih', 'Noun'), ('Ratu', 'Part'), ('Dewa', 'Det'), ('Agung', 'PropN'), ('puniki', 'Prep'), ('sampun', 'Adj'), ('puput', 'Verb'), ('antuk', 'Prep'), ('titiang', 'Pronoun'), ('durusang', 'Verb'), ('Cokor', 'Part'), ('I', 'Det'), ('Dewa', 'PropN'), ('munggah', 'Verb'), ('Lantas', 'Noun'), ('Ida', 'Det'), ('Anake', 'Pronoun'), ('Agung', 'PropN'), ('nglinggihin', 'PropN'), ('kuda', 'PropN'), ('adengadeng', 'PropN'), ('kairing', 'Verb'), ('antuk', 'Prep'), ('Pan', 'PropN'), ('Angklung', 'PropN'), ('Gadang', 'PropN'), ('negen', 'PropN'), ('kompek', 'Verb'), ('pacanangan', 'Noun')]"
132,14,"[('kacerita', 'Pronoun'), ('suba', 'Adj'), ('kone', 'Verb'), ('jani', 'Adj'), ('rauh', 'Verb'), ('di', 'Prep'), ('tepin', 'Noun'), ('desane', 'Noun'), ('kandugi', 'Part'), ('ada', 'Verb'), ('pacepolpol', 'Noun'), ('uli', 'Prep'), ('di', 'Prep'), ('jarane', 'Noun')]"
132,15,"[('Mara', 'Noun'), ('ajinanga', 'Part'), ('teken', 'Prep'), ('Pan', 'Det'), ('Angklung', 'Noun'), ('Gadang', 'Part'), ('lantas', 'Adj'), ('encol', 'Part'), ('ia', 'Pronoun'), ('manuduk', 'Part'), ('tur', 'Prep'), ('kapenpen', 'Verb'), ('di', 'Prep'), ('kompek', 'Noun'), ('pacanangane', 'Part'), ('tur', 'Prep'), ('kategen', 'Noun'), ('laut', 'Prep'), ('majalan', 'Verb')]"
132,16,"[('Nglajur', 'Noun'), ('pamargin', 'Part'), ('Ida', 'Det'), ('critanan', 'PropN'), ('rauh', 'Verb'), ('suba', 'Adj'), ('di', 'Prep'), ('bancingah', 'Noun'), ('raris', 'Prep'), ('tedun', 'Adj'), ('Ida', 'Det'), ('saking', 'Prep'), ('kuda', 'Noun'), ('mangraris', 'Part'), ('Ida', 'Det'), ('ka', 'Prep'), ('purian', 'Noun')]"
132,17,"[('Kompeke', 'Noun'), ('ne', 'Prep'), ('tegen', 'PropN'), ('Pan', 'PropN'), ('Angklung', 'PropN'), ('Gadang', 'Verb'), ('lantas', 'Noun'), ('timbalina', 'Part'), ('teken', 'Prep'), ('panyeroane', 'Adj'), ('tur', 'Prep'), ('kagenahang', 'Verb'), ('di', 'Prep'), ('balene', 'Noun'), ('di', 'Prep'), ('ambene', 'Noun')]"
132,18,"[('Pan', 'Det'), ('Angklung', 'PropN'), ('Gadang', 'PropN'), ('ngembusin', 'PropN'), ('eteheteh', 'PropN'), ('jarane', 'PropN'), ('nglaut', 'PropN'), ('nyutsut', 'Verb'), ('peluhne', 'Noun')]"
132,19,"[('kacerita', 'Pronoun'), ('jani', 'Adj'), ('Ida', 'Det'), ('Anake', 'Pronoun'), ('Agung', 'PropN'), ('mlinggih', 'Verb'), ('di', 'Prep'), ('balene', 'Noun'), ('makayunan', 'Part'), ('ngrayunang', 'Verb'), ('canang', 'Part'), ('laut', 'Prep'), ('Ida', 'Det'), ('ngungkabang', 'PropN'), ('kompek', 'PropN')]"
132,20,"[('Dadianya', 'Noun'), ('kacingak', 'Verb'), ('antuk', 'Prep'), ('Ida', 'Det'), ('kompek', 'PropN'), ('pacanangane', 'PropN'), ('bek', 'PropN'), ('masegseg', 'PropN'), ('misi', 'PropN'), ('tain', 'PropN'), ('jaran', 'Verb'), ('kandugi', 'Noun'), ('caneg', 'Part'), ('Ida', 'Det'), ('tur', 'Prep'), ('menggah', 'Verb'), ('pesan', 'Noun'), ('saha', 'Prep'), ('nauhin', 'PropN'), ('Pan', 'PropN'), ('Angklung', 'Verb'), ('Gadang', 'Noun')]"
132,21,"[('Égar', 'Det'), ('kenehnyane', 'PropN'), ('Pan', 'PropN'), ('Angklung', 'PropN'), ('Gadang', 'PropN'), ('parek', 'Verb'), ('masila', 'Noun'), ('tapak', 'Part'), ('kasengguh', 'Pronoun'), ('lakar', 'Verb'), ('kaicen', 'Verb'), ('lungsuran', 'Noun')]"
132,22,"[('Bumara', 'Noun'), ('ia', 'Pronoun'), ('masila', 'Part'), ('tur', 'Prep'), ('nunas', 'Verb'), ('lugra', 'Noun'), ('lantas', 'Adj'), ('Ida', 'Det'), ('ngadeg', 'PropN'), ('nglaut', 'PropN'), ('ninjak', 'PropN'), ('tendas', 'PropN'), ('Pan', 'PropN'), ('Angklung', 'PropN'), ('Gadange', 'PropN'), ('kadulurin', 'PropN'), ('pangandikan', 'PropN'), ('bangras', 'Verb'), ('kaki', 'Noun'), ('klewaran', 'Part'), ('ibane', 'Noun'), ('ngajahin', 'Part'), ('sangkan', 'Pronoun'), ('bisa', 'Verb'), ('iba', 'Pronoun'), ('menpenin', 'Verb'), ('kompek', 'Noun'), ('gelahe', 'Part'), ('tain', 'Det'), ('jaran', 'PropN'), ('Mara', 'PropN'), ('amonto', 'PropN'), ('Ida', 'Det'), ('ngandika', 'Noun'), ('buin', 'Adj'), ('ningtingang', 'Verb'), ('cokor', 'Noun'), ('ukuh', 'Part'), ('ninjak', 'Noun'), ('enggalan', 'Part'), ('kagelut', 'Verb'), ('cokor', 'Noun'), ('Idane', 'Part'), ('teken', 'Prep'), ('Pan', 'Det'), ('Angklung', 'Noun'), ('Gadang', 'Part'), ('sambilanga', 'Prep'), ('matur', 'Det'), ('sisip', 'PropN'), ('Inggih', 'PropN'), ('Ratu', 'PropN'), ('Dewa', 'PropN'), ('Agung', 'PropN'), ('duaning', 'Prep'), ('Cokor', 'Noun'), ('I', 'Det'), ('Dewa', 'Noun'), ('ngandikaang', 'Part'), ('titiang', 'Pronoun'), ('lamun', 'Prep'), ('ada', 'Verb'), ('ulung', 'Noun'), ('uli', 'Prep'), ('di', 'Prep'), ('jarane', 'Noun'), ('duduk', 'Part'), ('nyen', 'Pronoun'), ('penpen', 'Verb'), ('di', 'Prep'), ('kompeke', 'Noun'), ('asapunika', 'Part'), ('pangandikan', 'Verb'), ('cokor', 'Noun'), ('idewa', 'Noun'), ('ring', 'Prep'), ('titiang', 'Pronoun')]"
132,23,"[('Sane', 'Noun'), ('di', 'Prep'), ('wau', 'Verb'), ('wenten', 'Verb'), ('kantenang', 'Noun'), ('titiang', 'Pronoun'), ('macepol', 'Verb'), ('saking', 'Prep'), ('kudane', 'Noun'), ('raris', 'Prep'), ('duduk', 'Noun'), ('titiang', 'Pronoun'), ('tur', 'Prep'), ('genahang', 'Noun'), ('titiang', 'Pronoun'), ('ring', 'Prep'), ('kompek', 'Noun'), ('pacanangane', 'Noun')]"
